store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,options_container,image_label,small_image_label,thumbnail_label,special_price,weight,msrp,status,visibility,tax_class_id,brand,supplier,mode,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,website,_media_image,_media_lable,_media_position,_media_is_disabled,custom_design,page_layout,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,price,is_recurring
admin,pdc,Default,simple,8,AGNT4320,0,Zimax 200Mg Suspension 15ML,,,/agentx.png,/agentx.png,/agentx.png,zimax-200mg-suspension-15ml,zimax-200mg-suspension-15ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,CITY PHARMACY,Normal,Zimax 200Mg Suspension 15ML,Zimax 200Mg Suspension 15ML,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Zimax 200Mg Suspension 15ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4321,0,Zimax 300Mg Suspension 22.5ML,,,/agentx.png,/agentx.png,/agentx.png,zimax-300mg-suspension-22-5ml,zimax-300mg-suspension-22-5ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,CITY PHARMACY,Normal,Zimax 300Mg Suspension 22.5ML,Zimax 300Mg Suspension 22.5ML,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Zimax 300Mg Suspension 22.5ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4322,0,Zinnat 125Mg Suspension 100ML,,,/agentx.png,/agentx.png,/agentx.png,zinnat-125mg-suspension-100ml,zinnat-125mg-suspension-100ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,IBN AL BEETAR TRADING,Normal,Zinnat 125Mg Suspension 100ML,Zinnat 125Mg Suspension 100ML,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Zinnat 125Mg Suspension 100ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4326,0,Zinoximor 500Mg Tablet 14S,,,/agentx.png,/agentx.png,/agentx.png,zinoximor-500mg-tablet-14s,zinoximor-500mg-tablet-14s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,ALPHAMED,Normal,Zinoximor 500Mg Tablet 14S,Zinoximor 500Mg Tablet 14S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Zinoximor 500Mg Tablet 14S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4328,0,Zithromax 400Mg/10Ml Suspension 30ML,,,/agentx.png,/agentx.png,/agentx.png,zithromax-400mg-10ml-suspension-30ml,zithromax-400mg-10ml-suspension-30ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,IBN AL BEETAR TRADING,Normal,Zithromax 400Mg/10Ml Suspension 30ML,Zithromax 400Mg/10Ml Suspension 30ML,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Zithromax 400Mg/10Ml Suspension 30ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4329,0,Z-Mycin 500Mg Tablet 3S,,,/agentx.png,/agentx.png,/agentx.png,z-mycin-500mg-tablet-3s,z-mycin-500mg-tablet-3s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,MODERN PHARMACEUTICAL CO.,Normal,Z-Mycin 500Mg Tablet 3S,Z-Mycin 500Mg Tablet 3S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Z-Mycin 500Mg Tablet 3S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4330,0,Zocor 20Mg Tablet 28S,,,/agentx.png,/agentx.png,/agentx.png,zocor-20mg-tablet-28s,zocor-20mg-tablet-28s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,CITY PHARMACY,Normal,Zocor 20Mg Tablet 28S,Zocor 20Mg Tablet 28S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Zocor 20Mg Tablet 28S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4335,0,Zovirax 5% Cream 10GM,,,/agentx.png,/agentx.png,/agentx.png,zovirax-5-cream-10gm,zovirax-5-cream-10gm.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Zovirax ,IBN AL BEETAR TRADING,Normal,Zovirax 5% Cream 10GM,Zovirax 5% Cream 10GM,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Zovirax 5% Cream 10GM,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT4337,0,Pregnacare Conception Tablet 30S,,,/agentx.png,/agentx.png,/agentx.png,pregnacare-conception-tablet-30s,pregnacare-conception-tablet-30s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Pregnacare ,NEW COUNTRY HEALTHCARE CO. LLC,Normal,Pregnacare Conception Tablet 30S,Pregnacare Conception Tablet 30S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Pregnacare Conception Tablet 30S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT4338,0,Hairfollic Woman Tablet 60S,,,/agentx.png,/agentx.png,/agentx.png,hairfollic-woman-tablet-60s,hairfollic-woman-tablet-60s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Hairfollic ,NEW COUNTRY HEALTHCARE CO. LLC,Normal,Hairfollic Woman Tablet 60S,Hairfollic Woman Tablet 60S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Hairfollic Woman Tablet 60S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,5,AGNT4345,0,Novamed One Step Pregnancy Test Midstream,,,/agentx.png,/agentx.png,/agentx.png,novamed-one-step-pregnancy-test-midstream,novamed-one-step-pregnancy-test-midstream.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Novamed ,AL RAAYA DRUG STORE,Normal,Novamed One Step Pregnancy Test Midstream,Novamed One Step Pregnancy Test Midstream,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Novamed One Step Pregnancy Test Midstream,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,4,AGNT4348,0,Signal Kids Strawberry Toothpaste 75ML,,,/agentx.png,/agentx.png,/agentx.png,signal-kids-strawberry-toothpaste-75ml,signal-kids-strawberry-toothpaste-75ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Signal ,UNILEVER GURG,Normal,Signal Kids Strawberry Toothpaste 75ML,Signal Kids Strawberry Toothpaste 75ML,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Signal Kids Strawberry Toothpaste 75ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4350,0,Adrenaline Injection 1S,,,/agentx.png,/agentx.png,/agentx.png,adrenaline-injection-1s,adrenaline-injection-1s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,METROMED (METROPOLITAN MEDICAL MKTNG LLC),Normal,Adrenaline Injection 1S,Adrenaline Injection 1S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Adrenaline Injection 1S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,5,AGNT4355,0,Max PU Transparent Wound Dressing 6Cmx8CM,,,/agentx.png,/agentx.png,/agentx.png,max-pu-transparent-wound-dressing-6cmx8cm,max-pu-transparent-wound-dressing-6cmx8cm.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Max ,BEESAN MEDICINES STORE LLC,Normal,Max PU Transparent Wound Dressing 6Cmx8CM,Max PU Transparent Wound Dressing 6Cmx8CM,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Max PU Transparent Wound Dressing 6Cmx8CM,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,4,AGNT4360,0,Betadine Gargle Mouthwash 125ML,,,/agentx.png,/agentx.png,/agentx.png,betadine-gargle-mouthwash-125ml,betadine-gargle-mouthwash-125ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Betadine ,CITY PHARMACY,Normal,Betadine Gargle Mouthwash 125ML,Betadine Gargle Mouthwash 125ML,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Betadine Gargle Mouthwash 125ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,4,AGNT4362,0,Gum 1412 Trav-Ler Indertental Brush 0.9MM,,,/agentx.png,/agentx.png,/agentx.png,gum-1412-trav-ler-indertental-brush-0-9mm,gum-1412-trav-ler-indertental-brush-0-9mm.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Gum ,SARA TRIDENT,BestSeller,Gum 1412 Trav-Ler Indertental Brush 0.9MM,Gum 1412 Trav-Ler Indertental Brush 0.9MM,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Gum 1412 Trav-Ler Indertental Brush 0.9MM,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4376,0,Bio Freeze Gel 4Oz,,,/agentx.png,/agentx.png,/agentx.png,bio-freeze-gel-4oz,bio-freeze-gel-4oz.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,AMREET MEDICAL SUPPLIES,Normal,Bio Freeze Gel 4Oz,Bio Freeze Gel 4Oz,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Bio Freeze Gel 4Oz,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4385,0,Brufen 400Mg Tablet 250S,,,/agentx.png,/agentx.png,/agentx.png,brufen-400mg-tablet-250s,brufen-400mg-tablet-250s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Brufen ,IBN AL BEETAR TRADING,Normal,Brufen 400Mg Tablet 250S,Brufen 400Mg Tablet 250S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Brufen 400Mg Tablet 250S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,10,AGNT4396,0,Biore Pore Ultra Deep Cleansing Nose Pore Strip 9S,,,/agentx.png,/agentx.png,/agentx.png,biore-pore-ultra-deep-cleansing-nose-pore-strip-9s,biore-pore-ultra-deep-cleansing-nose-pore-strip-9s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Biore ,SARA TRIDENT,Normal,Biore Pore Ultra Deep Cleansing Nose Pore Strip 9S,Biore Pore Ultra Deep Cleansing Nose Pore Strip 9S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Biore Pore Ultra Deep Cleansing Nose Pore Strip 9S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4400,0,Diprofos Injection 2Ml 1S,,,/agentx.png,/agentx.png,/agentx.png,diprofos-injection-2ml-1s,diprofos-injection-2ml-1s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,CITY PHARMACY,Normal,Diprofos Injection 2Ml 1S,Diprofos Injection 2Ml 1S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Diprofos Injection 2Ml 1S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4404,0,Thiotacid 600Mg Tablet 20S,,,/agentx.png,/agentx.png,/agentx.png,thiotacid-600mg-tablet-20s,thiotacid-600mg-tablet-20s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,METROMED (METROPOLITAN MEDICAL MKTNG LLC),Normal,Thiotacid 600Mg Tablet 20S,Thiotacid 600Mg Tablet 20S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Thiotacid 600Mg Tablet 20S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,7,AGNT4409,0,A and D UA1020 BP Monitor,,,/agentx.png,/agentx.png,/agentx.png,a-and-d-ua1020-bp-monitor,a-and-d-ua1020-bp-monitor.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,A & D,NEW COUNTRY HEALTHCARE CO. LLC,Normal,A and D UA1020 BP Monitor,A and D UA1020 BP Monitor,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,A and D UA1020 BP Monitor,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,7,AGNT4410,0,A and D UA651 BP Monitor,,,/agentx.png,/agentx.png,/agentx.png,a-and-d-ua651-bp-monitor,a-and-d-ua651-bp-monitor.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,A & D,NEW COUNTRY HEALTHCARE CO. LLC,Normal,A and D UA651 BP Monitor,A and D UA651 BP Monitor,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,A and D UA651 BP Monitor,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4420,0,Prolyte Orange 4.2Gm Sachet 10S,,,/agentx.png,/agentx.png,/agentx.png,prolyte-orange-4-2gm-sachet-10s,prolyte-orange-4-2gm-sachet-10s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,NATIONAL TRADING AND PHRM EST,Normal,Prolyte Orange 4.2Gm Sachet 10S,Prolyte Orange 4.2Gm Sachet 10S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Prolyte Orange 4.2Gm Sachet 10S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT4421,0,Bio-Kult Capsule 30S,,,/agentx.png,/agentx.png,/agentx.png,bio-kult-capsule-30s,bio-kult-capsule-30s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Bio-Kult ,GULF DRUG EST.,Normal,Bio-Kult Capsule 30S,Bio-Kult Capsule 30S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Bio-Kult Capsule 30S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4425,0,Lasix 20Mg Injection 2Mlx5S,,,/agentx.png,/agentx.png,/agentx.png,lasix-20mg-injection-2mlx5s,lasix-20mg-injection-2mlx5s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,AL ITTIHAD DRUG STORE,Normal,Lasix 20Mg Injection 2Mlx5S,Lasix 20Mg Injection 2Mlx5S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Lasix 20Mg Injection 2Mlx5S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4446,0,Xalatan 0.005% Eye Drops 2.5ML,,,/agentx.png,/agentx.png,/agentx.png,xalatan-0-005-eye-drops-2-5ml,xalatan-0-005-eye-drops-2-5ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,GULF DRUG EST.,Normal,Xalatan 0.005% Eye Drops 2.5ML,Xalatan 0.005% Eye Drops 2.5ML,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Xalatan 0.005% Eye Drops 2.5ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT4451,0,Sano Vit Multi Vitamins Tropical Fruits Effervescent Tablet 20S,,,/agentx.png,/agentx.png,/agentx.png,sano-vit-multi-vitamins-tropical-fruits-effervescent-tablet-20s,sano-vit-multi-vitamins-tropical-fruits-effervescent-tablet-20s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Sano ,VITAVISION MEDICAL SUPPLIES,Normal,Sano Vit Multi Vitamins Tropical Fruits Effervescent Tablet 20S,Sano Vit Multi Vitamins Tropical Fruits Effervescent Tablet 20S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Sano Vit Multi Vitamins Tropical Fruits Effervescent Tablet 20S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT4452,0,Sano Vit Energy Vit C 550Mg Lemon Effervescent Tablet 20S,,,/agentx.png,/agentx.png,/agentx.png,sano-vit-energy-vit-c-550mg-lemon-effervescent-tablet-20s,sano-vit-energy-vit-c-550mg-lemon-effervescent-tablet-20s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Sano ,VITAVISION MEDICAL SUPPLIES,Normal,Sano Vit Energy Vit C 550Mg Lemon Effervescent Tablet 20S,Sano Vit Energy Vit C 550Mg Lemon Effervescent Tablet 20S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Sano Vit Energy Vit C 550Mg Lemon Effervescent Tablet 20S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4454,0,Hylo Comod 0.1% Eye Drops 10ML,,,/agentx.png,/agentx.png,/agentx.png,hylo-comod-0-1-eye-drops-10ml,hylo-comod-0-1-eye-drops-10ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,PHARMA LINK,Normal,Hylo Comod 0.1% Eye Drops 10ML,Hylo Comod 0.1% Eye Drops 10ML,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Hylo Comod 0.1% Eye Drops 10ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,7,AGNT4456,0,Freestyle Lite Gluco Strip 50S,,,/agentx.png,/agentx.png,/agentx.png,freestyle-lite-gluco-strip-50s,freestyle-lite-gluco-strip-50s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Freestyle ,NEW MEDICAL CENTRE,Normal,Freestyle Lite Gluco Strip 50S,Freestyle Lite Gluco Strip 50S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Freestyle Lite Gluco Strip 50S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4465,0,Bio Freeze Spray 4Oz,,,/agentx.png,/agentx.png,/agentx.png,bio-freeze-spray-4oz,bio-freeze-spray-4oz.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,AMREET MEDICAL SUPPLIES EST,Normal,Bio Freeze Spray 4Oz,Bio Freeze Spray 4Oz,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Bio Freeze Spray 4Oz,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,5,AGNT4468,0,Max Adhesive Wound Dressing 10Cmx15Cm 50S,,,/agentx.png,/agentx.png,/agentx.png,max-adhesive-wound-dressing-10cmx15cm-50s,max-adhesive-wound-dressing-10cmx15cm-50s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Max ,BEESAN MEDICINES STORE LLC,Normal,Max Adhesive Wound Dressing 10Cmx15Cm 50S,Max Adhesive Wound Dressing 10Cmx15Cm 50S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Max Adhesive Wound Dressing 10Cmx15Cm 50S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,6,AGNT4471,0,Vichy Dercos Neogenic Redensifying Shampoo 200ML,,,/agentx.png,/agentx.png,/agentx.png,vichy-dercos-neogenic-redensifying-shampoo-200ml,vichy-dercos-neogenic-redensifying-shampoo-200ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Vichy ,ALLIED ENTERPRISES,Normal,Vichy Dercos Neogenic Redensifying Shampoo 200ML,Vichy Dercos Neogenic Redensifying Shampoo 200ML,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Vichy Dercos Neogenic Redensifying Shampoo 200ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,9,AGNT4472,0,Johnson and Johnson Assorted Wipes 56S,,,/agentx.png,/agentx.png,/agentx.png,johnson-and-johnson-assorted-wipes-56s,johnson-and-johnson-assorted-wipes-56s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Johnson ,MODERN PHARMACEUTICAL CO.,Normal,Johnson and Johnson Assorted Wipes 56S,Johnson and Johnson Assorted Wipes 56S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Johnson and Johnson Assorted Wipes 56S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,9,AGNT4473,0,Mustela Stelatopia Replenishing Balm 200ML,,,/agentx.png,/agentx.png,/agentx.png,mustela-stelatopia-replenishing-balm-200ml,mustela-stelatopia-replenishing-balm-200ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Mustela ,AL SHABAK GENERAL TRADING,Normal,Mustela Stelatopia Replenishing Balm 200ML,Mustela Stelatopia Replenishing Balm 200ML,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Mustela Stelatopia Replenishing Balm 200ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,4,AGNT4475,0,Emoform Gum Care Mouthbath Concentrate 150ML,,,/agentx.png,/agentx.png,/agentx.png,emoform-gum-care-mouthbath-concentrate-150ml,emoform-gum-care-mouthbath-concentrate-150ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Emoform ,AL HAYAT PHARMACEUTICALS,Normal,Emoform Gum Care Mouthbath Concentrate 150ML,Emoform Gum Care Mouthbath Concentrate 150ML,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Emoform Gum Care Mouthbath Concentrate 150ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT4476,0,Natural Factors Dandelion Root 800Mg Vegetarian Capsule 90S,,,/agentx.png,/agentx.png,/agentx.png,natural-factors-dandelion-root-800mg-vegetarian-capsule-90s,natural-factors-dandelion-root-800mg-vegetarian-capsule-90s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Natural Factors,DR.NUTRITION CENTRE,Normal,Natural Factors Dandelion Root 800Mg Vegetarian Capsule 90S,Natural Factors Dandelion Root 800Mg Vegetarian Capsule 90S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Natural Factors Dandelion Root 800Mg Vegetarian Capsule 90S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,9,AGNT4484,0,Aptamil 1 400GM,,,/agentx.png,/agentx.png,/agentx.png,aptamil-1-400gm,aptamil-1-400gm.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Aptamil ,TRANSMED,Normal,Aptamil 1 400GM,Aptamil 1 400GM,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Aptamil 1 400GM,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4494,0,Dermovate Scalp Application 25ML,,,/agentx.png,/agentx.png,/agentx.png,dermovate-scalp-application-25ml,dermovate-scalp-application-25ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,IBN AL BEETAR TRADING,Normal,Dermovate Scalp Application 25ML,Dermovate Scalp Application 25ML,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Dermovate Scalp Application 25ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4495,0,Apidra Solostar 100Iu/Ml Penfill 3Mlx5S,,,/agentx.png,/agentx.png,/agentx.png,apidra-solostar-100iu-ml-penfill-3mlx5s,apidra-solostar-100iu-ml-penfill-3mlx5s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,PHARMA TRADE,Normal,Apidra Solostar 100Iu/Ml Penfill 3Mlx5S,Apidra Solostar 100Iu/Ml Penfill 3Mlx5S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Apidra Solostar 100Iu/Ml Penfill 3Mlx5S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4496,0,Humulin N 100U/Ml 10Ml Injection 1S,,,/agentx.png,/agentx.png,/agentx.png,humulin-n-100u-ml-10ml-injection-1s,humulin-n-100u-ml-10ml-injection-1s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,PHARMA TRADE,Normal,Humulin N 100U/Ml 10Ml Injection 1S,Humulin N 100U/Ml 10Ml Injection 1S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Humulin N 100U/Ml 10Ml Injection 1S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT4499,0,Clexane 8000 Anti-Xa Iu/0.8Ml Injection 2S,,,/agentx.png,/agentx.png,/agentx.png,clexane-8000-anti-xa-iu-0-8ml-injection-2s,clexane-8000-anti-xa-iu-0-8ml-injection-2s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,PHARMA TRADE,Normal,Clexane 8000 Anti-Xa Iu/0.8Ml Injection 2S,Clexane 8000 Anti-Xa Iu/0.8Ml Injection 2S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Clexane 8000 Anti-Xa Iu/0.8Ml Injection 2S,0,simple,,,,,,,,,,,,,,0,
